time_start,time_end,estimated,amount_usd,resource_id
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.3440001362,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-01dc061291fc51e75
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.3440004848,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-05f85018216cac061
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0802823893,arn:aws:ec2:ap-south-1:108782052779:snapshot/snap-053909bfd492a6457
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.2480000758,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0a2bfbfedf38f8e87
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.2480003261,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0ec6ae9605269bef4
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.0800001346,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00246c8ef3b9087f1
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.1233303609,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00ac08b685fea726f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,2.0491273053,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00f3c26e43ede9b10
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.1119643679,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0234e77781575cced
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0001080661,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-02c7ed4c3dbcce6dc
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0003070747,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-05bcd2b0f1b1322e2
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.001538425,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-068305ca65ccaab56
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0006941393,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-0a2bdbff4fe76049e
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.2983496252,arn:aws:ec2:us-west-2:171675361862:natgateway/nat-01432c586ef9dbf51
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0049544271,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0093422f7530dd57f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0051318359,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-01051ee004e700b1e
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0166162109,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0109d0548f95d90c8
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0057283529,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-02e2a477c70bd2d6b
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0052034505,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-034c0dc963dcc6b4a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0051220703,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0356c62bc9336feef
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0052278646,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-03e9cddf0760568af
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.005448405,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-049b1328bdd0e2367
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0071622721,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-05dc35b99f1d66572
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0059277344,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-068c9cd76d82972c6
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0049601237,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0811506c8e0e4c38d
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0049674479,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-08971cb52b0d65cf4
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.005139974,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-08bba655a6c5cbab1
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0049023438,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0912fb835f7ce67e9
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0051969401,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0955251ceed89fccd
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0050341797,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-09b7dcbea493d899c
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0064729818,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-09eb9c0c0967f8d86
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0049812826,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0a85a694772c6b805
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0046801758,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0b29ce504f5ffe8c7
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0056396484,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0b57ab838a3d96a1e
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0114078776,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0b59545ad20e68906
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0060864258,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0ca4a84e778ad68e9
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0046907552,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0cda5132b3ef65cfa
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.005300293,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0d0c4af263032230c
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0053548177,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0d834f9a24c2f6097
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0045188395,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0daf5245a270f593f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0052945964,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0dfcb5a08a204faba
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0047631836,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0ef79544c150b4756
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0051831055,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0f167818ffe7feac1
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0071875,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0f35a63f136c0ec82
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0053344727,arn:aws:ec2:us-west-2:171675361862:snapshot/snap-0fbf1eb66ee99723a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0042220953,i-0092ccb047d51c93b
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-027c5a8f041a1d9be
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-02c7b01dd7ff2514f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-03402c5284ef5ca0e
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-049c4fc69e52290aa
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-04fd7f919fb6b8279
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-05d579826864ca606
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-05eb54050767d2f7c
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-0610f0a432b2ce37a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-06333a711f025d6b2
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-063debb3b8becd1f8
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-0697bd1214fd8c075
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-0778e43b4b0f1b70f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0043850088,i-09126000eb19643b0
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,i-091d5e911e6f7e425
