time_start,time_end,estimated,amount_usd,resource_id
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-01dc061291fc51e75
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-05f85018216cac061
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0a2bfbfedf38f8e87
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0ec6ae9605269bef4
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00246c8ef3b9087f1
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00ac08b685fea726f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.1826e-06,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00f3c26e43ede9b10
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0234e77781575cced
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.001108876,arn:aws:ec2:us-west-2:171675361862:natgateway/nat-01432c586ef9dbf51
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,6.9783847056,i-002fac7d5932b5689
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,24.1520995736,i-0092ccb047d51c93b
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,3.9936,i-01db42c813d037c0e
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-027c5a8f041a1d9be
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4678240598,i-02c7b01dd7ff2514f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.780464,i-03402c5284ef5ca0e
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.1637191088,i-03a38912d7d651f1a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,5.1903705,i-049c4fc69e52290aa
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,3.887132272,i-04fd7f919fb6b8279
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.3574257536,i-05d579826864ca606
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.0447858134,i-05eb54050767d2f7c
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.769467728,i-0610f0a432b2ce37a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.6841981268,i-06333a711f025d6b2
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.5546272536,i-063debb3b8becd1f8
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.7206650598,i-0697bd1214fd8c075
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.5122363134,i-0778e43b4b0f1b70f
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,7.2199100777,i-09126000eb19643b0
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.8337086268,i-091d5e911e6f7e425
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.7206650598,i-097ae3f44bf025ac1
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.0447858134,i-09932f87b7884fa63
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-09e3c573c17a39d34
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.572234848,i-09eeb907a3fa3ee0a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.4992,i-09f66b3f11ea42c60
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,7.2192,i-0a70e6af119b993f3
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.314862576,i-0a98cdeee3ce2204a
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.2496,i-0ab7116abc8229a16
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-0b2b46e4d88584596
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,7.998331996,i-0b6713cc15f74d360
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.2496,i-0c0d07d66b039cebe
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,44.7074056934,i-0cac5db332e3c70e5
