time_start,time_end,estimated,amount_usd,resource_id
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.5401205816,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.5402873372,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.5401818561,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-04T00:00:00Z,2026-06-05T00:00:00Z,True,0.5402238222,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.5401443315,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.5401603561,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-07T00:00:00Z,2026-06-08T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-07T00:00:00Z,2026-06-08T00:00:00Z,True,0.5403980248,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-08T00:00:00Z,2026-06-09T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-08T00:00:00Z,2026-06-09T00:00:00Z,True,0.5406632165,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-09T00:00:00Z,2026-06-10T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-09T00:00:00Z,2026-06-10T00:00:00Z,True,0.5416587583,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-10T00:00:00Z,2026-06-11T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-10T00:00:00Z,2026-06-11T00:00:00Z,True,0.5408392298,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-11T00:00:00Z,2026-06-12T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-11T00:00:00Z,2026-06-12T00:00:00Z,True,0.5417939075,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-12T00:00:00Z,2026-06-13T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-12T00:00:00Z,2026-06-13T00:00:00Z,True,0.5410111782,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
2026-06-13T00:00:00Z,2026-06-14T00:00:00Z,True,0.54,arn:aws:elasticloadbalancing:us-east-1:108782052779:loadbalancer/net/lsmc-privatelink-nlb/4ead0a65121bd679
2026-06-13T00:00:00Z,2026-06-14T00:00:00Z,True,0.5429844575,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8
