time_start,time_end,estimated,amount_usd,service
2026-04-04,2026-04-05,False,0.0003600384,Amazon DynamoDB
2026-04-04,2026-04-05,False,0.0154863696,Amazon EC2 Container Registry (ECR)
2026-04-04,2026-04-05,False,20.1702554205,EC2 - Other
2026-04-04,2026-04-05,False,31.4997838969,Amazon Elastic Compute Cloud - Compute
2026-04-04,2026-04-05,False,1.1848936176,Amazon Elastic Container Service
2026-04-04,2026-04-05,False,1.6032e-06,Amazon Elastic File System
2026-04-04,2026-04-05,False,0.54,Amazon Elastic Load Balancing
2026-04-04,2026-04-05,False,89.606225218,Amazon FSx
2026-04-04,2026-04-05,False,2.41e-08,Amazon Glacier
2026-04-04,2026-04-05,False,0.404747639,Amazon GuardDuty
2026-04-04,2026-04-05,False,0.0,Amazon Inspector
2026-04-04,2026-04-05,False,13.2735955192,Amazon Relational Database Service
2026-04-04,2026-04-05,False,0.50837,Amazon Route 53
2026-04-04,2026-04-05,False,0.0,Amazon Simple Notification Service
2026-04-04,2026-04-05,False,0.0,Amazon Simple Queue Service
2026-04-04,2026-04-05,False,33.5944313609,Amazon Simple Storage Service
2026-04-04,2026-04-05,False,3.7206644112,Amazon Virtual Private Cloud
2026-04-04,2026-04-05,False,0.0166087976,AmazonCloudWatch
2026-04-04,2026-04-05,False,0.0,CloudWatch Events
2026-04-05,2026-04-06,False,0.0,AWS CloudFormation
2026-04-05,2026-04-06,False,0.028541,AWS Cost Explorer
2026-04-05,2026-04-06,False,0.0,AWS Glue
2026-04-05,2026-04-06,False,0.1000000008,AWS Key Management Service
2026-04-05,2026-04-06,False,0.0,AWS Lambda
2026-04-05,2026-04-06,False,0.1513821533,AWS Secrets Manager
2026-04-05,2026-04-06,False,2.0041231912,AWS Security Hub
2026-04-05,2026-04-06,False,0.0,AWS Service Catalog
2026-04-05,2026-04-06,False,1.62e-08,AWS Step Functions
2026-04-05,2026-04-06,False,0.2333333352,AWS WAF
2026-04-05,2026-04-06,False,0.0003600384,Amazon DynamoDB
2026-04-05,2026-04-06,False,0.0143935703,Amazon EC2 Container Registry (ECR)
2026-04-05,2026-04-06,False,19.0697005974,EC2 - Other
2026-04-05,2026-04-06,False,27.329875196,Amazon Elastic Compute Cloud - Compute
2026-04-05,2026-04-06,False,1.1848935727,Amazon Elastic Container Service
2026-04-05,2026-04-06,False,1.6032e-06,Amazon Elastic File System
2026-04-05,2026-04-06,False,0.54,Amazon Elastic Load Balancing
2026-04-05,2026-04-06,False,89.6062239825,Amazon FSx
2026-04-05,2026-04-06,False,2.41e-08,Amazon Glacier
2026-04-05,2026-04-06,False,0.4042390359,Amazon GuardDuty
2026-04-05,2026-04-06,False,0.0,Amazon Inspector
2026-04-05,2026-04-06,False,13.2717894782,Amazon Relational Database Service
2026-04-05,2026-04-06,False,0.0071172,Amazon Route 53
2026-04-05,2026-04-06,False,0.0,Amazon Simple Notification Service
2026-04-05,2026-04-06,False,0.0,Amazon Simple Queue Service
2026-04-05,2026-04-06,False,33.5923430747,Amazon Simple Storage Service
2026-04-05,2026-04-06,False,3.588104906,Amazon Virtual Private Cloud
2026-04-05,2026-04-06,False,0.016666668,AmazonCloudWatch
2026-04-05,2026-04-06,False,0.0,CloudWatch Events
2026-04-06,2026-04-07,False,0.0,AWS CloudFormation
2026-04-06,2026-04-07,False,0.028416,AWS Cost Explorer
2026-04-06,2026-04-07,False,0.0,AWS Glue
2026-04-06,2026-04-07,False,0.1000000008,AWS Key Management Service
2026-04-06,2026-04-07,False,0.133508344,AWS Secrets Manager
2026-04-06,2026-04-07,False,2.3035167534,AWS Security Hub
2026-04-06,2026-04-07,False,0.0,AWS Service Catalog
2026-04-06,2026-04-07,False,1.62e-08,AWS Step Functions
2026-04-06,2026-04-07,False,0.2333333352,AWS WAF
2026-04-06,2026-04-07,False,0.0,Amazon Cognito
2026-04-06,2026-04-07,False,0.0003600384,Amazon DynamoDB
2026-04-06,2026-04-07,False,0.0133518288,Amazon EC2 Container Registry (ECR)
2026-04-06,2026-04-07,False,18.7734058416,EC2 - Other
2026-04-06,2026-04-07,False,26.1455602043,Amazon Elastic Compute Cloud - Compute
2026-04-06,2026-04-07,False,1.1849236635,Amazon Elastic Container Service
2026-04-06,2026-04-07,False,1.6032e-06,Amazon Elastic File System
2026-04-06,2026-04-07,False,0.54,Amazon Elastic Load Balancing
2026-04-06,2026-04-07,False,89.6062222865,Amazon FSx
2026-04-06,2026-04-07,False,2.41e-08,Amazon Glacier
2026-04-06,2026-04-07,False,0.4044877387,Amazon GuardDuty
2026-04-06,2026-04-07,False,0.0,Amazon Inspector
2026-04-06,2026-04-07,False,13.2769452597,Amazon Relational Database Service
2026-04-06,2026-04-07,False,0.0082888,Amazon Route 53
2026-04-06,2026-04-07,False,0.0,Amazon Simple Notification Service
2026-04-06,2026-04-07,False,0.0,Amazon Simple Queue Service
2026-04-06,2026-04-07,False,35.788529275,Amazon Simple Storage Service
2026-04-06,2026-04-07,False,3.5474843549,Amazon Virtual Private Cloud
2026-04-06,2026-04-07,False,0.016666668,AmazonCloudWatch
2026-04-06,2026-04-07,False,0.0,CloudWatch Events
2026-04-07,2026-04-08,False,0.0,AWS CloudFormation
2026-04-07,2026-04-08,False,0.028612,AWS Cost Explorer
2026-04-07,2026-04-08,False,0.0,AWS Glue
2026-04-07,2026-04-08,False,0.1000000008,AWS Key Management Service
2026-04-07,2026-04-08,False,7.23e-08,AWS Lambda
2026-04-07,2026-04-08,False,0.134328344,AWS Secrets Manager
2026-04-07,2026-04-08,False,4.2961901173,AWS Security Hub
2026-04-07,2026-04-08,False,0.0,AWS Service Catalog
2026-04-07,2026-04-08,False,7.27e-08,AWS Step Functions
2026-04-07,2026-04-08,False,0.2333333352,AWS WAF
2026-04-07,2026-04-08,False,0.0,Amazon Cognito
2026-04-07,2026-04-08,False,0.0003752884,Amazon DynamoDB
2026-04-07,2026-04-08,False,0.0133757988,Amazon EC2 Container Registry (ECR)
2026-04-07,2026-04-08,False,20.4044865207,EC2 - Other
2026-04-07,2026-04-08,False,32.0213783807,Amazon Elastic Compute Cloud - Compute
2026-04-07,2026-04-08,False,1.1916561554,Amazon Elastic Container Service
2026-04-07,2026-04-08,False,1.6032e-06,Amazon Elastic File System
2026-04-07,2026-04-08,False,0.54,Amazon Elastic Load Balancing
2026-04-07,2026-04-08,False,90.6738742641,Amazon FSx
2026-04-07,2026-04-08,False,1.03e-07,Amazon Glacier
2026-04-07,2026-04-08,False,0.477082042,Amazon GuardDuty
2026-04-07,2026-04-08,False,0.0,Amazon Inspector
2026-04-07,2026-04-08,False,13.2725079964,Amazon Relational Database Service
2026-04-07,2026-04-08,False,0.507808,Amazon Route 53
2026-04-07,2026-04-08,False,0.0,Amazon Simple Notification Service
2026-04-07,2026-04-08,False,0.0,Amazon Simple Queue Service
2026-04-07,2026-04-08,False,48.0733109156,Amazon Simple Storage Service
2026-04-07,2026-04-08,False,3.7288732977,Amazon Virtual Private Cloud
2026-04-07,2026-04-08,False,0.0171875013,AmazonCloudWatch
2026-04-07,2026-04-08,False,0.0,CloudWatch Events
2026-04-08,2026-04-09,False,0.0,AWS CloudFormation
2026-04-08,2026-04-09,False,0.0287813333,AWS Cost Explorer
2026-04-08,2026-04-09,False,0.0,AWS Glue
2026-04-08,2026-04-09,False,0.1000000008,AWS Key Management Service
2026-04-08,2026-04-09,False,0.0,AWS Lambda
2026-04-08,2026-04-09,False,0.134168344,AWS Secrets Manager
2026-04-08,2026-04-09,False,2.4632184413,AWS Security Hub
2026-04-08,2026-04-09,False,0.0,AWS Service Catalog
2026-04-08,2026-04-09,False,7.27e-08,AWS Step Functions
2026-04-08,2026-04-09,False,0.2333333352,AWS WAF
2026-04-08,2026-04-09,False,0.0,Amazon Cognito
2026-04-08,2026-04-09,False,0.0003749134,Amazon DynamoDB
2026-04-08,2026-04-09,False,0.0142516632,Amazon EC2 Container Registry (ECR)
2026-04-08,2026-04-09,False,20.3813251952,EC2 - Other
2026-04-08,2026-04-09,False,31.7303962431,Amazon Elastic Compute Cloud - Compute
2026-04-08,2026-04-09,False,1.1850921685,Amazon Elastic Container Service
2026-04-08,2026-04-09,False,1.6032e-06,Amazon Elastic File System
2026-04-08,2026-04-09,False,0.54,Amazon Elastic Load Balancing
2026-04-08,2026-04-09,False,90.2460701875,Amazon FSx
2026-04-08,2026-04-09,False,1.03e-07,Amazon Glacier
2026-04-08,2026-04-09,False,0.4771208391,Amazon GuardDuty
2026-04-08,2026-04-09,False,0.0,Amazon Inspector
2026-04-08,2026-04-09,False,13.2773633429,Amazon Relational Database Service
2026-04-08,2026-04-09,False,0.5097832,Amazon Route 53
2026-04-08,2026-04-09,False,0.0,Amazon Simple Notification Service
2026-04-08,2026-04-09,False,0.0,Amazon Simple Queue Service
2026-04-08,2026-04-09,False,49.1232074128,Amazon Simple Storage Service
2026-04-08,2026-04-09,False,3.7172678486,Amazon Virtual Private Cloud
2026-04-08,2026-04-09,False,0.0173611124,AmazonCloudWatch
2026-04-08,2026-04-09,False,0.0,CloudWatch Events
2026-04-09,2026-04-10,False,0.0,AWS CloudFormation
2026-04-09,2026-04-10,False,0.0289566667,AWS Cost Explorer
2026-04-09,2026-04-10,False,0.0,AWS Glue
2026-04-09,2026-04-10,False,0.1000000008,AWS Key Management Service
2026-04-09,2026-04-10,False,0.134158344,AWS Secrets Manager
2026-04-09,2026-04-10,False,2.7161723151,AWS Security Hub
2026-04-09,2026-04-10,False,0.0,AWS Service Catalog
2026-04-09,2026-04-10,False,7.27e-08,AWS Step Functions
2026-04-09,2026-04-10,False,0.2333333352,AWS WAF
2026-04-09,2026-04-10,False,0.0675,Amazon Cognito
2026-04-09,2026-04-10,False,0.0007200384,Amazon DynamoDB
2026-04-09,2026-04-10,False,0.0142516632,Amazon EC2 Container Registry (ECR)
2026-04-09,2026-04-10,False,22.2928341549,EC2 - Other
2026-04-09,2026-04-10,False,46.9213297006,Amazon Elastic Compute Cloud - Compute
2026-04-09,2026-04-10,False,1.1849656096,Amazon Elastic Container Service
2026-04-09,2026-04-10,False,1.6032e-06,Amazon Elastic File System
2026-04-09,2026-04-10,False,0.54,Amazon Elastic Load Balancing
2026-04-09,2026-04-10,False,100.8071761088,Amazon FSx
2026-04-09,2026-04-10,False,1.03e-07,Amazon Glacier
2026-04-09,2026-04-10,False,0.4773552905,Amazon GuardDuty
2026-04-09,2026-04-10,False,0.0,Amazon Inspector
2026-04-09,2026-04-10,False,13.2692371453,Amazon Relational Database Service
2026-04-09,2026-04-10,False,0.5125136,Amazon Route 53
2026-04-09,2026-04-10,False,0.0,Amazon Simple Notification Service
2026-04-09,2026-04-10,False,0.0,Amazon Simple Queue Service
2026-04-09,2026-04-10,False,49.0785118235,Amazon Simple Storage Service
2026-04-09,2026-04-10,False,3.9346135118,Amazon Virtual Private Cloud
2026-04-09,2026-04-10,False,0.0333333336,AmazonCloudWatch
2026-04-09,2026-04-10,False,0.0,CloudWatch Events
2026-04-10,2026-04-11,False,0.0,AWS CloudFormation
2026-04-10,2026-04-11,False,0.0294926667,AWS Cost Explorer
2026-04-10,2026-04-11,False,0.0,AWS Glue
2026-04-10,2026-04-11,False,0.1000000008,AWS Key Management Service
2026-04-10,2026-04-11,False,7.21e-08,AWS Lambda
2026-04-10,2026-04-11,False,0.134158344,AWS Secrets Manager
2026-04-10,2026-04-11,False,2.8764216784,AWS Security Hub
2026-04-10,2026-04-11,False,0.0,AWS Service Catalog
2026-04-10,2026-04-11,False,7.27e-08,AWS Step Functions
2026-04-10,2026-04-11,False,0.2333333352,AWS WAF
2026-04-10,2026-04-11,False,0.01125,Amazon Cognito
2026-04-10,2026-04-11,False,0.0006923509,Amazon DynamoDB
2026-04-10,2026-04-11,False,0.0142516632,Amazon EC2 Container Registry (ECR)
2026-04-10,2026-04-11,False,23.4176121988,EC2 - Other
2026-04-10,2026-04-11,False,51.6031289658,Amazon Elastic Compute Cloud - Compute
2026-04-10,2026-04-11,False,1.1849142507,Amazon Elastic Container Service
2026-04-10,2026-04-11,False,1.6032e-06,Amazon Elastic File System
2026-04-10,2026-04-11,False,0.54,Amazon Elastic Load Balancing
2026-04-10,2026-04-11,False,99.7177268366,Amazon FSx
2026-04-10,2026-04-11,False,1.03e-07,Amazon Glacier
2026-04-10,2026-04-11,False,0.4772734127,Amazon GuardDuty
2026-04-10,2026-04-11,False,0.0,Amazon Inspector
2026-04-10,2026-04-11,False,13.275348087,Amazon Relational Database Service
2026-04-10,2026-04-11,False,0.6101464,Amazon Route 53
2026-04-10,2026-04-11,False,0.0,Amazon Simple Notification Service
2026-04-10,2026-04-11,False,0.0,Amazon Simple Queue Service
2026-04-10,2026-04-11,False,49.0783597777,Amazon Simple Storage Service
2026-04-10,2026-04-11,False,4.0708752434,Amazon Virtual Private Cloud
2026-04-10,2026-04-11,False,0.0317129633,AmazonCloudWatch
2026-04-10,2026-04-11,False,0.0,CloudWatch Events
2026-04-10,2026-04-11,False,0.0,Tax
2026-04-11,2026-04-12,False,0.0,AWS CloudFormation
2026-04-11,2026-04-12,False,0.0295763333,AWS Cost Explorer
2026-04-11,2026-04-12,False,0.0,AWS Glue
2026-04-11,2026-04-12,False,0.1000000008,AWS Key Management Service
2026-04-11,2026-04-12,False,0.134193344,AWS Secrets Manager
2026-04-11,2026-04-12,False,2.5198653534,AWS Security Hub
2026-04-11,2026-04-12,False,0.0,AWS Service Catalog
2026-04-11,2026-04-12,False,7.27e-08,AWS Step Functions
2026-04-11,2026-04-12,False,0.2333333352,AWS WAF
2026-04-11,2026-04-12,False,0.0,Amazon Cognito
2026-04-11,2026-04-12,False,0.0003600384,Amazon DynamoDB
2026-04-11,2026-04-12,False,0.0142516632,Amazon EC2 Container Registry (ECR)
2026-04-11,2026-04-12,False,22.3068363819,EC2 - Other
2026-04-11,2026-04-12,False,38.8522577362,Amazon Elastic Compute Cloud - Compute
2026-04-11,2026-04-12,False,1.1849077614,Amazon Elastic Container Service
2026-04-11,2026-04-12,False,1.6032e-06,Amazon Elastic File System
2026-04-11,2026-04-12,False,0.54,Amazon Elastic Load Balancing
2026-04-11,2026-04-12,False,89.606228163,Amazon FSx
2026-04-11,2026-04-12,False,1.03e-07,Amazon Glacier
2026-04-11,2026-04-12,False,0.4775901263,Amazon GuardDuty
2026-04-11,2026-04-12,False,0.0,Amazon Inspector
2026-04-11,2026-04-12,False,13.2698555394,Amazon Relational Database Service
2026-04-11,2026-04-12,False,0.0066584,Amazon Route 53
2026-04-11,2026-04-12,False,0.0,Amazon Simple Notification Service
2026-04-11,2026-04-12,False,0.0,Amazon Simple Queue Service
2026-04-11,2026-04-12,False,49.0772561185,Amazon Simple Storage Service
2026-04-11,2026-04-12,False,3.9625877409,Amazon Virtual Private Cloud
2026-04-11,2026-04-12,False,0.016666668,AmazonCloudWatch
2026-04-11,2026-04-12,False,0.0,CloudWatch Events
2026-04-12,2026-04-13,False,0.0,AWS CloudFormation
2026-04-12,2026-04-13,False,0.030232,AWS Cost Explorer
2026-04-12,2026-04-13,False,0.0,AWS Glue
2026-04-12,2026-04-13,False,0.1000000008,AWS Key Management Service
2026-04-12,2026-04-13,False,0.0,AWS Lambda
2026-04-12,2026-04-13,False,0.134178344,AWS Secrets Manager
2026-04-12,2026-04-13,False,2.6384347764,AWS Security Hub
2026-04-12,2026-04-13,False,0.0,AWS Service Catalog
2026-04-12,2026-04-13,False,7.27e-08,AWS Step Functions
2026-04-12,2026-04-13,False,0.2333333352,AWS WAF
2026-04-12,2026-04-13,False,0.0005549134,Amazon DynamoDB
2026-04-12,2026-04-13,False,0.0142516632,Amazon EC2 Container Registry (ECR)
2026-04-12,2026-04-13,False,22.9232627676,EC2 - Other
2026-04-12,2026-04-13,False,45.6564444945,Amazon Elastic Compute Cloud - Compute
2026-04-12,2026-04-13,False,1.1849077625,Amazon Elastic Container Service
2026-04-12,2026-04-13,False,1.6032e-06,Amazon Elastic File System
2026-04-12,2026-04-13,False,0.54,Amazon Elastic Load Balancing
2026-04-12,2026-04-13,False,101.953280415,Amazon FSx
2026-04-12,2026-04-13,False,1.03e-07,Amazon Glacier
2026-04-12,2026-04-13,False,0.4775890934,Amazon GuardDuty
2026-04-12,2026-04-13,False,0.0,Amazon Inspector
2026-04-12,2026-04-13,False,13.2735691065,Amazon Relational Database Service
2026-04-12,2026-04-13,False,0.0063676,Amazon Route 53
2026-04-12,2026-04-13,False,0.0,Amazon Simple Notification Service
2026-04-12,2026-04-13,False,0.0,Amazon Simple Queue Service
2026-04-12,2026-04-13,False,49.1513065011,Amazon Simple Storage Service
2026-04-12,2026-04-13,False,4.029428751,Amazon Virtual Private Cloud
2026-04-12,2026-04-13,False,0.0255787045,AmazonCloudWatch
2026-04-12,2026-04-13,False,0.0,CloudWatch Events
2026-04-13,2026-04-14,False,0.0,AWS CloudFormation
2026-04-13,2026-04-14,False,0.030495,AWS Cost Explorer
2026-04-13,2026-04-14,False,0.0,AWS Glue
2026-04-13,2026-04-14,False,0.1000000008,AWS Key Management Service
2026-04-13,2026-04-14,False,1.637e-07,AWS Lambda
2026-04-13,2026-04-14,False,0.1402802596,AWS Secrets Manager
2026-04-13,2026-04-14,False,3.4014794965,AWS Security Hub
2026-04-13,2026-04-14,False,0.0,AWS Service Catalog
2026-04-13,2026-04-14,False,7.27e-08,AWS Step Functions
2026-04-13,2026-04-14,False,0.2333333352,AWS WAF
2026-04-13,2026-04-14,False,0.03825,Amazon Cognito
2026-04-13,2026-04-14,False,0.0007286009,Amazon DynamoDB
2026-04-13,2026-04-14,False,0.0142516632,Amazon EC2 Container Registry (ECR)
2026-04-13,2026-04-14,False,23.5515067242,EC2 - Other
2026-04-13,2026-04-14,False,57.5643239503,Amazon Elastic Compute Cloud - Compute
2026-04-13,2026-04-14,False,1.1849168654,Amazon Elastic Container Service
2026-04-13,2026-04-14,False,1.6032e-06,Amazon Elastic File System
2026-04-13,2026-04-14,False,0.54,Amazon Elastic Load Balancing
2026-04-13,2026-04-14,False,110.8664498436,Amazon FSx
2026-04-13,2026-04-14,False,1.03e-07,Amazon Glacier
2026-04-13,2026-04-14,False,0.5087461201,Amazon GuardDuty
2026-04-13,2026-04-14,False,0.0,Amazon Inspector
2026-04-13,2026-04-14,False,14.1781856898,Amazon Relational Database Service
2026-04-13,2026-04-14,False,0.1092136,Amazon Route 53
2026-04-13,2026-04-14,False,0.0,Amazon Simple Notification Service
2026-04-13,2026-04-14,False,0.0,Amazon Simple Queue Service
2026-04-13,2026-04-14,False,51.54165877,Amazon Simple Storage Service
2026-04-13,2026-04-14,False,4.060235829,Amazon Virtual Private Cloud
2026-04-13,2026-04-14,False,0.0321759263,AmazonCloudWatch
2026-04-13,2026-04-14,False,0.0,CloudWatch Events
2026-04-13,2026-04-14,False,0.0,Tax
2026-04-14,2026-04-15,False,0.031214,AWS Cost Explorer
2026-04-14,2026-04-15,False,0.0,AWS Glue
2026-04-14,2026-04-15,False,0.1000000008,AWS Key Management Service
2026-04-14,2026-04-15,False,0.1476616784,AWS Secrets Manager
2026-04-14,2026-04-15,False,2.7708239814,AWS Security Hub
2026-04-14,2026-04-15,False,0.0,AWS Service Catalog
2026-04-14,2026-04-15,False,7.27e-08,AWS Step Functions
2026-04-14,2026-04-15,False,0.2333333352,AWS WAF
2026-04-14,2026-04-15,False,0.0,Amazon Cognito
2026-04-14,2026-04-15,False,0.0007251634,Amazon DynamoDB
2026-04-14,2026-04-15,False,0.0143193403,Amazon EC2 Container Registry (ECR)
2026-04-14,2026-04-15,False,23.4715209039,EC2 - Other
2026-04-14,2026-04-15,False,51.5528591084,Amazon Elastic Compute Cloud - Compute
2026-04-14,2026-04-15,False,1.1902837999,Amazon Elastic Container Service
2026-04-14,2026-04-15,False,1.6032e-06,Amazon Elastic File System
2026-04-14,2026-04-15,False,0.54,Amazon Elastic Load Balancing
2026-04-14,2026-04-15,False,112.0076585477,Amazon FSx
2026-04-14,2026-04-15,False,1.03e-07,Amazon Glacier
2026-04-14,2026-04-15,False,0.5445614889,Amazon GuardDuty
2026-04-14,2026-04-15,False,0.0,Amazon Inspector
2026-04-14,2026-04-15,False,15.3528258088,Amazon Relational Database Service
2026-04-14,2026-04-15,False,0.2089812,Amazon Route 53
2026-04-14,2026-04-15,False,0.0,Amazon Simple Notification Service
2026-04-14,2026-04-15,False,0.0,Amazon Simple Queue Service
2026-04-14,2026-04-15,False,51.757367285,Amazon Simple Storage Service
2026-04-14,2026-04-15,False,4.0825112994,Amazon Virtual Private Cloud
2026-04-14,2026-04-15,False,0.0333333336,AmazonCloudWatch
2026-04-14,2026-04-15,False,0.0,CloudWatch Events
2026-04-15,2026-04-16,False,0.0,AWS CloudFormation
2026-04-15,2026-04-16,False,0.0316413333,AWS Cost Explorer
2026-04-15,2026-04-16,False,0.0,AWS Glue
2026-04-15,2026-04-16,False,0.1000000008,AWS Key Management Service
2026-04-15,2026-04-16,False,3.128e-07,AWS Lambda
2026-04-15,2026-04-16,False,0.1479166784,AWS Secrets Manager
2026-04-15,2026-04-16,False,2.9333382121,AWS Security Hub
2026-04-15,2026-04-16,False,0.0,AWS Service Catalog
2026-04-15,2026-04-16,False,7.27e-08,AWS Step Functions
2026-04-15,2026-04-16,False,0.2333333352,AWS WAF
2026-04-15,2026-04-16,False,0.0,Amazon Cognito
2026-04-15,2026-04-16,False,0.0006584134,Amazon DynamoDB
2026-04-15,2026-04-16,False,0.0151047426,Amazon EC2 Container Registry (ECR)
2026-04-15,2026-04-16,False,23.1405138296,EC2 - Other
2026-04-15,2026-04-16,False,45.998535763,Amazon Elastic Compute Cloud - Compute
2026-04-15,2026-04-16,False,1.1888026583,Amazon Elastic Container Service
2026-04-15,2026-04-16,False,1.6032e-06,Amazon Elastic File System
2026-04-15,2026-04-16,False,0.54,Amazon Elastic Load Balancing
2026-04-15,2026-04-16,False,101.5259612943,Amazon FSx
2026-04-15,2026-04-16,False,1.03e-07,Amazon Glacier
2026-04-15,2026-04-16,False,0.5436421302,Amazon GuardDuty
2026-04-15,2026-04-16,False,0.0,Amazon Inspector
2026-04-15,2026-04-16,False,15.3630738088,Amazon Relational Database Service
2026-04-15,2026-04-16,False,0.008328,Amazon Route 53
2026-04-15,2026-04-16,False,0.0,Amazon Simple Notification Service
2026-04-15,2026-04-16,False,0.0,Amazon Simple Queue Service
2026-04-15,2026-04-16,False,51.7909246609,Amazon Simple Storage Service
2026-04-15,2026-04-16,False,4.0614054223,Amazon Virtual Private Cloud
2026-04-15,2026-04-16,False,0.0299768523,AmazonCloudWatch
2026-04-15,2026-04-16,False,0.0,CloudWatch Events
2026-04-16,2026-04-17,False,0.0,AWS CloudFormation
2026-04-16,2026-04-17,False,0.0318463333,AWS Cost Explorer
2026-04-16,2026-04-17,False,0.0,AWS Glue
2026-04-16,2026-04-17,False,0.1000000008,AWS Key Management Service
2026-04-16,2026-04-17,False,0.1478504405,AWS Secrets Manager
2026-04-16,2026-04-17,False,2.7519917651,AWS Security Hub
2026-04-16,2026-04-17,False,0.0,AWS Service Catalog
2026-04-16,2026-04-17,False,7.27e-08,AWS Step Functions
2026-04-16,2026-04-17,False,0.2333333352,AWS WAF
2026-04-16,2026-04-17,False,0.009,Amazon Cognito
2026-04-16,2026-04-17,False,0.0007224134,Amazon DynamoDB
2026-04-16,2026-04-17,False,0.015891401,Amazon EC2 Container Registry (ECR)
2026-04-16,2026-04-17,False,21.021006077,EC2 - Other
2026-04-16,2026-04-17,False,34.1419904303,Amazon Elastic Compute Cloud - Compute
2026-04-16,2026-04-17,False,1.1849083399,Amazon Elastic Container Service
2026-04-16,2026-04-17,False,1.6032e-06,Amazon Elastic File System
2026-04-16,2026-04-17,False,0.54,Amazon Elastic Load Balancing
2026-04-16,2026-04-17,False,100.8071896335,Amazon FSx
2026-04-16,2026-04-17,False,1.03e-07,Amazon Glacier
2026-04-16,2026-04-17,False,0.5418171296,Amazon GuardDuty
2026-04-16,2026-04-17,False,0.0,Amazon Inspector
2026-04-16,2026-04-17,False,18.5536719686,Amazon Relational Database Service
2026-04-16,2026-04-17,False,0.1092512,Amazon Route 53
2026-04-16,2026-04-17,False,0.0,Amazon Simple Notification Service
2026-04-16,2026-04-17,False,0.0,Amazon Simple Queue Service
2026-04-16,2026-04-17,False,51.7451625359,Amazon Simple Storage Service
2026-04-16,2026-04-17,False,3.8804781137,Amazon Virtual Private Cloud
2026-04-16,2026-04-17,False,0.0763426456,AmazonCloudWatch
2026-04-16,2026-04-17,False,0.0,CloudWatch Events
2026-04-17,2026-04-18,False,0.0,AWS CloudFormation
2026-04-17,2026-04-18,False,0.031694,AWS Cost Explorer
2026-04-17,2026-04-18,False,0.0,AWS Glue
2026-04-17,2026-04-18,False,0.1000000008,AWS Key Management Service
2026-04-17,2026-04-18,False,0.1480616784,AWS Secrets Manager
2026-04-17,2026-04-18,False,2.7870157225,AWS Security Hub
2026-04-17,2026-04-18,False,0.0,AWS Service Catalog
2026-04-17,2026-04-18,False,7.27e-08,AWS Step Functions
2026-04-17,2026-04-18,False,0.2333333352,AWS WAF
2026-04-17,2026-04-18,False,0.01575,Amazon Cognito
2026-04-17,2026-04-18,False,0.0007369134,Amazon DynamoDB
2026-04-17,2026-04-18,False,0.0159999714,Amazon EC2 Container Registry (ECR)
2026-04-17,2026-04-18,False,21.2525128056,EC2 - Other
2026-04-17,2026-04-18,False,34.3347212975,Amazon Elastic Compute Cloud - Compute
2026-04-17,2026-04-18,False,1.1989230245,Amazon Elastic Container Service
2026-04-17,2026-04-18,False,1.6032e-06,Amazon Elastic File System
2026-04-17,2026-04-18,False,0.54,Amazon Elastic Load Balancing
2026-04-17,2026-04-18,False,100.8071842214,Amazon FSx
2026-04-17,2026-04-18,False,1.03e-07,Amazon Glacier
2026-04-17,2026-04-18,False,0.5444347787,Amazon GuardDuty
2026-04-17,2026-04-18,False,0.0,Amazon Inspector
2026-04-17,2026-04-18,False,19.5634090158,Amazon Relational Database Service
2026-04-17,2026-04-18,False,0.0089684,Amazon Route 53
2026-04-17,2026-04-18,False,0.0,Amazon Simple Notification Service
2026-04-17,2026-04-18,False,0.0,Amazon Simple Queue Service
2026-04-17,2026-04-18,False,51.7445321473,Amazon Simple Storage Service
2026-04-17,2026-04-18,False,3.9206038815,Amazon Virtual Private Cloud
2026-04-17,2026-04-18,False,0.1059259272,AmazonCloudWatch
2026-04-17,2026-04-18,False,0.0,CloudWatch Events
2026-04-18,2026-04-19,False,0.0318473333,AWS Cost Explorer
2026-04-18,2026-04-19,False,0.0,AWS Glue
2026-04-18,2026-04-19,False,0.1000000008,AWS Key Management Service
2026-04-18,2026-04-19,False,0.1475066784,AWS Secrets Manager
2026-04-18,2026-04-19,False,2.4276907695,AWS Security Hub
2026-04-18,2026-04-19,False,0.0,AWS Service Catalog
2026-04-18,2026-04-19,False,7.27e-08,AWS Step Functions
2026-04-18,2026-04-19,False,0.2333333352,AWS WAF
2026-04-18,2026-04-19,False,0.0007200384,Amazon DynamoDB
2026-04-18,2026-04-19,False,0.017321112,Amazon EC2 Container Registry (ECR)
2026-04-18,2026-04-19,False,19.5036028847,EC2 - Other
2026-04-18,2026-04-19,False,29.0218797487,Amazon Elastic Compute Cloud - Compute
2026-04-18,2026-04-19,False,1.1848956299,Amazon Elastic Container Service
2026-04-18,2026-04-19,False,1.6032e-06,Amazon Elastic File System
2026-04-18,2026-04-19,False,0.54,Amazon Elastic Load Balancing
2026-04-18,2026-04-19,False,100.8071945539,Amazon FSx
2026-04-18,2026-04-19,False,1.03e-07,Amazon Glacier
2026-04-18,2026-04-19,False,0.544063894,Amazon GuardDuty
2026-04-18,2026-04-19,False,0.0,Amazon Inspector
2026-04-18,2026-04-19,False,19.571609524,Amazon Relational Database Service
