time_start,time_end,estimated,amount_usd,resource_id
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:ap-south-1:108782052779:network-interface/eni-02d1c980266b3afc3
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:ap-south-1:108782052779:network-interface/eni-0b311a0dcb595e613
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:eu-central-1:108782052779:network-interface/eni-016caa7d86d41fa17
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:eu-central-1:108782052779:network-interface/eni-0b8150cde6a5fc7ae
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.00012222,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0b43d16bdf1e9f3df
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-000a1e5904276b377
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.005586115,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-00d701892e7aedd72
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-042ba53ad6a8384a3
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-085448ce53cb8a8b8
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-08997318714e9b90d
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-09fc345b72c77f5e5
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.00695972,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0b7b49dac37ac7562
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0bd3433d9edaf167c
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0d366fd4150dd6012
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.000468055,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0255c5e112a4b5c39
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,8.3335e-05,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-02ebd416ab848888d
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-02ef5760f8f8700fd
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0053a0c36ed8792d5
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-00d0d767fe52379a8
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-026f98f985a93c4bc
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0365f5bd1308e7491
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-04e4d22102609e132
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-04e9a24108db62c0a
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-064218f01cc92ddaa
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0725a15da78e40c9d
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-099e96a4f6c1d02b6
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-09bc761478615dc21
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.11847778,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0a8508c605feeb56d
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0b7cb679115d71f09
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0d4fe172ce3285626
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0e8383492c016f0dc
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.12,arn:aws:ec2:us-west-2:171675361862:network-interface/eni-09dec6f627819db8b
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.2400029891,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-02ac48bf0c4efb877
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.240000737,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-036891e26dd789978
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.2400100719,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-0384b7109c7362817
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.24,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-0766e7a15cf8b1a9f
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.2428985099,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-07f1e154c6ff3a42f
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.2426785766,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-096eaa1400b8861cb
2026-06-05T00:00:00Z,2026-06-06T00:00:00Z,True,0.24,arn:aws:ec2:us-west-2:171675361862:vpc-endpoint/vpce-0f12344d88ada019d
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.12,arn:aws:ec2:ap-south-1:108782052779:network-interface/eni-02d1c980266b3afc3
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.12,arn:aws:ec2:ap-south-1:108782052779:network-interface/eni-0b311a0dcb595e613
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.12,arn:aws:ec2:eu-central-1:108782052779:network-interface/eni-016caa7d86d41fa17
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.12,arn:aws:ec2:eu-central-1:108782052779:network-interface/eni-0b8150cde6a5fc7ae
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.00048195,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-049b017d2312c6a7d
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.000256945,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-09642cb3fef68b2ae
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.000229165,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-09b4b34f9fd305661
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.000323615,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0de52ee5ec826bdf6
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-000a1e5904276b377
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.004820835,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-00d701892e7aedd72
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.00803889,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0167bb4e066f9f50f
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.00204028,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-027e7af0efae0f0f4
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.00304722,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0319531bf3cdcf680
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.12,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-042ba53ad6a8384a3
2026-06-06T00:00:00Z,2026-06-07T00:00:00Z,True,0.00234028,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-04eb5a334866bdeb0
